RR,DET,NRLINE,maxL,L,ENTR,rENTR,LAM,TT,Metric,Condition,V12
4.04844419054039,96.361170025406,83731,229,15.356033010474,3.06022755778609,0.584409715510765,98.217307562597,15.8020497980346,ECG,Conversation,1
4.70253584793953,88.3228279241181,281537,35,4.95765387853107,2.0796970058769,0.5947926521871,95.0643454996118,6.76455305199834,ECG,Synchronous,1
1.6533670857795,96.4649264448727,44926,196,11.5423808039888,2.70187231428902,0.52791629167937,98.5430355162997,14.529306892674,ECG,TurnTaking,1
4.68118592061827,96.8944582534146,69047,222,19.4834243341492,3.48351875772485,0.674474949264652,98.2100117474281,20.2533569009566,ECG,Conversation,2
4.40820502005748,90.6630586937559,238636,36,5.06987629695435,2.06651945100414,0.601784260670816,94.0930059679929,6.74121796833476,ECG,Synchronous,2
2.28506300646858,96.8360294767032,50320,192,12.8560413354531,2.80809648031761,0.54133171994954,98.0884750162038,15.4697466890153,ECG,TurnTaking,2
4.0076846443099,96.3562600324391,70510,149,16.3031484895759,3.29049503103919,0.663964862533333,98.9596020134031,17.583262588803,ECG,Conversation,4
4.57778424063819,89.3744665951026,251004,40,4.95229558094691,2.07480525027038,0.598662249075093,96.0453801294048,6.77321495573516,ECG,Synchronous,4
1.64350403588291,95.4504549337713,45399,139,10.1395845723474,2.60516177603337,0.540458423554013,98.6053397695887,13.3324548615005,ECG,TurnTaking,4
2.44569719696332,94.9172208151909,54246,156,12.6223316004867,2.90151957492533,0.592408019338324,97.9134350000069,13.2845266978879,ECG,Conversation,5
4.40392120561053,89.9449881438665,230556,28,5.17261316122764,2.11437469356094,0.648960111797337,94.2305429686793,7.37940097691204,ECG,Synchronous,5
0.945763148394368,95.0492420936254,28199,150,9.26823646228589,2.45125882544047,0.504393713477597,97.3687847313142,10.909620634856,ECG,TurnTaking,5
1.88425661358336,93.8074724473868,50115,133,10.6848049486182,2.76473419392245,0.585935118209238,97.1880655271304,10.1136856689698,ECG,Conversation,6
4.4419058278557,88.7928002196405,234186,29,5.20637869044264,2.10457043705467,0.638554189002115,93.284870658987,7.46762430552722,ECG,Synchronous,6
0.446983172463209,92.1870903465995,18626,131,6.60726940835391,2.16869434167594,0.477339562059493,95.8418541240627,7.40642547033285,ECG,TurnTaking,6
5.86546507657428,97.0855330031546,101351,286,17.1325393928032,3.18929962251087,0.598606184053905,98.8339560062308,19.4688143620243,ECG,Conversation,7
4.9271802441621,90.3395655840949,237486,40,5.83170376359028,2.29393784146923,0.626149649724783,95.9181290593178,9.26864166404034,ECG,Synchronous,7
3.00414568745289,96.7634211560713,66840,345,13.0747157390784,2.79767117688964,0.509310009681643,98.4436607632219,16.1602595561372,ECG,TurnTaking,7
4.78019099469238,97.7650579743123,91087,236,19.1977120774644,3.46927803523239,0.663201300017821,98.8340283690877,17.2177614149914,ECG,Conversation,8
4.44487523188321,88.28494693171,275551,34,5.42671229645329,2.19456220227266,0.633216801228225,95.1345555836981,8.01871121528348,ECG,Synchronous,8
2.07791742339171,96.9676639405127,56216,222,13.2408744841326,2.83665467901539,0.545668231020354,98.4723029183482,14.7205258033106,ECG,TurnTaking,8
3.64226907690643,96.5652351827107,84881,156,15.7079911876627,3.19672044846192,0.642333026823151,97.9201657088435,17.6459885929078,ECG,Conversation,9
5.28912588566483,89.9646613687291,339124,38,5.41626661634093,2.05640055440576,0.569495237541939,93.5044020228489,7.04890890964812,ECG,Synchronous,9
1.54300072850802,95.4190503234386,55575,244,9.91609536662169,2.54929131886419,0.506117789880057,96.6766168465087,11.3965260343314,ECG,TurnTaking,9
2.12442247160587,93.8277512623451,62833,159,10.7973517100887,2.69601964357678,0.565122169206216,96.6496509966683,11.3688851290895,ECG,Conversation,10
4.72712519564973,89.049226830998,253242,38,5.76663033777967,2.23921791029538,0.658361647097671,93.6803137189859,9.00253146754799,ECG,Synchronous,10
0.741563381005166,92.5278679045263,32055,129,7.18839494618624,2.1930064574746,0.467457650237734,94.8769636030711,8.14906532386011,ECG,TurnTaking,10
